# Childhood (QC010) stub-miss census - MEASURED, not estimated
# Source: f2native_core_tests test_childhood_stub_census (Phase 0 of
# docs/CHILDHOOD_RECREATION_HANDOFF.md). Boot: boot_game_scripts + load_quest_scripts
# + start_new_game(male), then 600 frames of QuestManager.Update() +
# ScriptSystems::tick(1/60) (Quest->General->AI). Counts are the POST-BOOT delta, so
# setup-only natives are excluded.
# World: no scene loaded (set FABLE2NATIVE_CENSUS_SCENE to a cooked .f2scene)
# Gameflow:Init branch (the game's OWN print, gameflow.txt:2251/2289): ACTIVE
#   ACTIVE = the real new-game setup ran (WeaponNames, breadcrumbs, quest checkers).
#   INACTIVE = the debug/sandbox branch ran instead and the childhood dies frame 0.
# CAVEAT: with NO scene loaded, beats gated on world state (triggers, entity searches,
# streaming) park immediately - such a run is a LOWER BOUND on the quest's native
# surface, weighted toward the opening beats.
#
# calls  native
1 QO060_Gargoyles :WaitFor pred@?:133
1 QC065_Roadblock :WaitFor pred@?:93
1 QC070_Thag :WaitForTimeInSeconds arg=0.8
# re-entered most (a re-entered wait is polling; a once-entered wait is parked):
# 1x  0 QC050_Wanted :WaitFor pred@?:97
# 1x  0 QO060_Gargoyles :WaitFor pred@?:133
# 1x  0 QO900_DemonDoorDunecrest :WaitFor RETURNED
# 1x  0 QO900_DemonDoorDunecrest :WaitFor pred@?:94
# 1x  0 QO920_DemonDoorWestcliffPreCave :WaitFor RETURNED
# 1x  0 QO920_DemonDoorWestcliffPreCave :WaitFor pred@?:34
# 1x  0 QO925_DemonDoorBrightwood_2 :WaitFor RETURNED
# 1x  0 QO925_DemonDoorBrightwood_2 :WaitFor pred@?:41
# 1x  0 QO930_DemonDoorBowerLake :WaitFor RETURNED
# 1x  0 QO930_DemonDoorBowerLake :WaitFor pred@?:35
# 1x  0 QO940_DemonDoorBrightwood :WaitFor RETURNED
# 1x  0 QO940_DemonDoorBrightwood :WaitFor pred@?:64

# where the quest coroutines are parked (the gate to open next):
# [stall] _G.Fable2Scripts.Henchman_SuckExperienceTracker.co_update status=suspended quest=? state=nil at yield@-1<-?@4027
# [stall] _G.Fable2Scripts.Hero_SuckExperienceTracker.co_update status=suspended quest=? state=nil at yield@-1<-?@3925
# [stall] _G.Fable2Scripts.AnimNameRenderer.co_update status=suspended quest=? state=nil at yield@-1<-?@386
